id,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,RN,f_won_before,RecordType.Name_cat,RICE_Supported__c_cat,Lead_Faculty__c_cat,Lead_School__c_cat,Industry_cat,Industry_Sub_Type__c_cat,Business_Type__c_cat
887,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2019,3,0,1,0,2,2,7,22,1,2,4
4971,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,1,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2020,1,104,15,1,4,2,7,22,14,15,6
1234,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,8,34,3,1,9,2,8,6,8,26,5
4461,Technology Transfer,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2018,9,280,1,0,11,2,10,46,14,6,5
2846,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,10,252,1,0,9,1,12,9,13,27,1
920,Grants,Not supported,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2019,5,19,3,0,4,0,2,29,3,8,4
5018,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2020,2,85,1,0,9,2,9,13,8,5,9
3947,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Not for profit,1,0,0,2017,6,96,1,0,11,1,10,46,14,29,6
1300,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2019,7,163,3,1,3,2,1,33,8,21,9
1636,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: International,1,0,0,2019,5,352,4,1,9,2,8,10,4,10,3
2481,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2018,6,30,18,1,9,1,2,46,13,27,2
5138,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2020,3,112,3,0,9,2,2,29,6,13,2
2436,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2019,4,129,2,1,2,2,2,46,6,13,5
2478,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,1,2019,9,134,29,1,9,2,2,29,1,2,8
3661,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2018,5,36,2,1,2,1,10,46,14,6,9
4337,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,0,2017,6,59,1,0,3,1,4,46,14,29,5
199,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,1,193,17,0,11,1,1,46,8,26,9
770,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,3,401,1,0,4,3,1,33,8,21,1
4698,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,142,20,1,4,0,7,22,13,27,1
1052,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2018,3,1,123,1,9,1,8,46,4,10,1
2501,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,11,324,4,0,11,1,1,36,8,26,5
5053,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2020,2,3,1,0,9,2,1,31,14,6,5
5129,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2020,3,126,27,1,9,2,8,39,4,10,5
5100,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2020,3,80,230,1,9,2,2,29,4,10,1
3708,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,6,34,18,1,3,0,4,11,13,27,2
801,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Business & Professional,Government: Australia: Local & State,1,0,0,2018,9,101,1,0,9,1,15,46,14,6,2
2704,Consultancy (Non-research),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Financial & Insurance,Government: Australia: Federal,1,0,0,2019,6,29,5,0,2,2,12,46,14,17,1
188,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,Multinational / Other Large Corporate,1,0,0,2016,5,1096,1,0,11,2,1,33,8,11,5
2130,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2019,2,5,1,0,4,2,1,37,8,23,5
3912,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,5,120,7,1,3,1,4,26,13,27,2
3182,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,SME (small to medium enterprise),1,1,0,2018,5,28,2,0,9,1,2,29,4,10,9
1441,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,0,2017,9,125,1,0,3,1,9,46,1,2,1
4154,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,19,2,1,9,1,1,33,8,21,2
2447,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,3,95,40,1,9,1,1,33,8,26,5
4668,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,42,48,1,4,3,1,32,8,21,1
2009,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,144,1,3,1,7,22,14,12,10
4235,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2018,5,105,2,0,4,1,7,22,15,30,1
621,Research Contract,Not supported,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2018,2,127,2,0,9,0,9,46,1,2,9
99,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2017,7,425,5,0,9,1,4,46,15,30,4
5113,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2020,3,42,21,1,2,2,10,46,14,12,2
1338,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,6,208,3,0,3,1,1,46,8,21,2
3254,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,0,2017,3,127,14,1,9,1,1,33,8,5,4
4762,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,207,208,1,9,2,2,29,4,10,1
3409,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,10,152,23,1,2,2,1,31,8,21,1
4563,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,12,141,6,1,9,1,10,46,14,12,2
1770,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,11,111,9,1,9,1,10,46,14,12,2
3468,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2016,8,58,4,1,2,1,8,4,14,7,2
5407,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Biotechnology (non-Pharma),Government: International,1,0,0,2020,8,1,3,1,9,2,1,34,8,5,3
1218,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,1,2019,8,7,5,0,9,2,8,46,13,27,3
4239,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2018,10,7,2,0,9,1,7,19,15,30,5
1540,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,154,86,1,3,1,7,22,14,12,10
123,Grants,Not supported,NotGiven,NotGiven,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,0,2018,7,471,1,0,4,0,15,46,9,20,5
4087,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,7,231,13,1,9,1,8,39,13,27,1
4173,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,9,99,10,1,6,1,1,37,13,27,2
2568,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Local & State,1,0,0,2019,7,0,1,0,9,2,2,14,14,29,2
2036,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,148,1,3,1,7,22,14,12,10
3057,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2019,8,75,198,1,9,2,2,29,4,10,1
2365,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,8,636,1,0,3,2,8,4,1,2,9
5326,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,1,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2020,6,20,3,1,9,2,3,46,13,27,2
4181,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,University,1,0,0,2015,12,82,1,0,9,1,1,37,8,21,10
2050,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,125,1,3,1,7,22,14,12,10
4649,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,0,34,1,4,1,1,33,8,21,1
5146,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2020,4,109,8,1,9,2,8,6,14,14,1
2891,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,7,68,1,0,11,1,10,46,14,12,2
1709,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,12,111,110,1,9,2,10,46,14,12,2
2037,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,10,277,11,1,9,2,3,46,13,27,1
3231,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Large Australian Corporate,1,0,0,2015,12,0,1,0,9,1,9,13,19,34,4
4831,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,12,51,217,1,9,2,2,14,4,10,1
2272,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2017,6,64,1,0,3,1,1,33,8,21,9
4840,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,12,37,110,1,4,3,1,33,8,21,1
5322,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Public Administration,Public Administration,Not for profit,1,0,0,2020,6,9,5,1,9,2,1,33,13,27,6
3102,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2017,5,0,1,0,9,1,2,46,8,23,9
4211,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2016,3,316,1,0,2,1,3,46,3,8,5
3741,Co-Location,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,6,109,1,0,0,1,15,46,8,26,9
3249,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Education,University,1,0,0,2016,7,20,53,1,3,1,1,37,14,12,10
4143,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,7,117,2,0,9,1,1,36,8,5,9
285,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,1,2019,10,96,4,0,9,2,15,46,14,12,2
67,Research Contract,Not supported,NotGiven,NotGiven,0,Services,Education,University,1,0,0,2018,7,90,1,0,9,0,15,46,14,12,10
2696,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,1,2019,3,395,4,1,3,2,4,11,14,6,5
3304,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,1,2019,9,29,6,1,4,2,1,36,8,26,5
1565,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,11,59,7,1,3,1,10,46,14,12,6
943,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Defence,Defence,Government: Australia: Federal,1,0,0,2017,4,915,76,1,9,2,2,29,4,10,1
1896,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2018,10,99,1,0,9,2,10,46,14,7,6
3640,Technology Transfer,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,12,207,4,1,11,2,10,46,14,12,2
4580,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,12,46,19,1,2,2,10,46,14,12,2
1757,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,11,175,14,1,3,2,10,46,14,12,2
3257,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,0,2015,11,123,1,0,9,1,1,33,8,5,4
4327,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2018,6,21,2,0,2,1,2,14,14,14,1
1020,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2016,12,1,50,1,9,1,2,14,4,10,1
971,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,3,42,171,1,9,2,2,29,4,10,1
3127,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,0,2017,11,74,1,0,9,1,2,29,9,20,9
1030,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,SME (small to medium enterprise),1,0,1,2019,10,16,3,1,9,2,2,29,4,10,9
2971,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,1,Services,Education,Government: Australia: Local & State,1,1,0,2019,11,94,160,1,2,2,10,46,14,12,2
3067,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,0,2018,3,1,1,0,2,1,2,29,17,32,9
3218,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2017,7,107,1,0,9,1,2,28,6,13,5
2868,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,7,68,1,0,11,1,10,46,14,12,2
2842,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,9,14,1,0,3,1,15,46,14,7,2
4255,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,2,129,5,1,4,2,7,22,14,15,6
5112,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,3,56,229,1,9,2,2,14,4,10,1
4144,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2016,1,170,1,0,11,1,1,46,14,17,4
3161,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2017,7,199,2,1,9,1,2,29,14,6,4
5101,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,97,1,0,3,2,4,11,13,27,2
1653,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2016,1,107,4,1,2,1,10,46,14,12,2
1008,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,4,42,74,1,9,1,8,39,4,10,1
1262,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2018,7,146,6,1,11,1,1,36,14,12,10
2504,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,1,2019,8,191,32,1,9,2,2,29,13,27,2
1432,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,10,3,4,0,3,1,1,37,8,21,2
2378,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,0,2019,6,0,6,1,4,2,2,28,11,24,9
4541,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2019,9,74,4,1,9,2,10,46,14,12,6
4911,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,1,53,7,1,9,2,5,46,8,21,2
3205,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2016,7,0,31,1,9,1,2,29,4,10,1
976,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,3,16,66,1,9,1,2,14,4,10,1
1486,Panel,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2016,11,272,3,1,6,1,4,8,13,27,1
1613,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,7,87,1,0,3,1,10,46,14,12,2
3984,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,3,5,7,1,3,1,10,46,14,12,6
4729,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2019,9,50,1,0,3,2,7,22,14,6,9
5387,Competitive Bid,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Not for profit,1,0,0,2020,7,14,6,1,1,2,1,37,14,7,6
2058,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2018,8,209,4,1,9,2,8,10,8,5,9
3296,Internship,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,11,110,103,1,5,1,2,14,4,10,1
3213,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,9,30,91,1,9,1,2,46,4,10,1
2209,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,5,41,45,1,9,1,1,37,8,21,2
