outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
Closed Lost,Research Contract,RIC RE&D and BD&I,19,6,6,2018,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,566,2,8,2018,2016,860857.0,860857.0,0012e000002Zmo0AAC,0,Business Organization,Services,University,Singapore,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,343,10,11,2019,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,University,Singapore,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,273,8,11,2018,2017,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,15,8,7,2016,2016,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,563,6,11,2018,2016,5633659.0,1.0295974E7,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,17,7,6,2017,2017,44545.0,44545.0,0012e000002ZmnxAAC,0,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,-106,3,6,2016,2016,80776.0,80776.0,0012e000002ZmnxAAC,0,Business Organization,Public Administration,Government: International,Germany,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,827,6,3,2018,2016,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Large Australian Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,777,3,2,2018,2016,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Large Australian Corporate,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,73,9,6,2016,2016,223686.0,223686.0,0012e000002ZmnxAAC,0,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,15,8,8,2017,2017,3000.0,3000.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,219,6,11,2018,2017,3841880.0,7.5961999E7,0012e000002ZmnxAAC,0,Business Organization,Technology: IT & Telephone Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,58,8,6,2017,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,SME (small to medium enterprise),Indonesia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,3,6,6,2017,2017,3500.0,3500.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,185,9,3,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: International,India,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,736,12,12,2017,2015,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,17,6,5,2017,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,70,8,6,2018,2018,9800.0,9800.0,0012e000002ZNYOAA4,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,86,8,5,2016,2016,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,496,10,6,2018,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,495,3,10,2017,2015,116544.8,116544.8,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Panel,RIC RE&D and BD&I,113,9,5,2017,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,48,5,3,2017,2017,36000.0,36000.0,0012e000002ZNYOAA4,0,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,199,6,12,2018,2017,24000.0,24000.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,395,3,2,2017,2016,148058.0,148058.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,72,1,11,2017,2016,20000.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,0,11,11,2016,2016,300000.0,0.0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,1.0
Closed Won,Grants,RIC RE&D and BD&I,72,1,11,2017,2016,300000.0,300000.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,166,11,5,2016,2016,106773.0,106773.0,0012e000002ZGfbAAG,0,Business Organization,Health,Large Australian Corporate,Australia,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,214,11,4,2016,2016,2000000.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,CRC (Co-operative Research Centre),Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,0,6,6,2016,2016,25000.0,25000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Large Australian Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,10,5,5,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,8,10,10,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,727,3,3,2018,2016,67000.0,67000.0,0012e000002Zt1RAAS,0,Business Organization,Services,University,United States of America,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,0,3,3,2018,2018,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Services,Multinational / Other Large Corporate,United Kingdom,External,1.0
Closed Won,Research Contract,Not supported,0,7,7,2018,2018,90000.0,189750.0,0012e000002Zt1RAAS,0,Business Organization,Services,University,United Kingdom,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,0,6,6,2018,2018,15000.0,15000.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,79,6,3,2018,2018,12000.0,12000.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,5,10,9,2017,2017,70000.0,70000.0,0012e000002Zt1RAAS,1,Business Organization,Services,University,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,8,8,2018,2018,16400.0,16400.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: International,Sri Lanka,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,32,7,6,2018,2018,30000.0,46200.0,0012e000002Zt1RAAS,0,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,102,10,7,2017,2017,7000.0,7000.0,0012e000002Zt1RAAS,0,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,55,8,6,2018,2018,328000.0,780000.0,0012e000002Zt1RAAS,0,Business Organization,Services,Not for profit,United Kingdom,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,321,1,2,2018,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,University,Singapore,External,0.0
Closed Lost,Grants,RIC-RE&D,42,2,1,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-511,7,12,2017,2018,476728.0,476728.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,42,2,1,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,-5,5,6,2018,2018,75000.0,75000.0,0012e000002ZmnxAAC,0,Business Organization,Mining & Refining,Multinational / Other Large Corporate,South Africa,External,0.0
Closed Won,Technology Transfer,RIC-BD&I,0,9,9,2019,2019,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,1,12,12,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,1,12,12,2018,2018,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Mining Equipment and Technology Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,134,12,7,2018,2018,0.0,0.0,0012e000002ZmnxAAC,0,,,,,,
Closed Won,Technology Transfer,RIC-BD&I,-25,2,3,2019,2019,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Technology: IT & Telephone Services,PFRO (Publicly-Funded Research Organisation),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,12,12,2018,2018,379140.0,383140.0,0012e000002ZLg7AAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,470,2,11,2019,2017,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Technology Transfer,RIC-BD&I,64,7,5,2019,2019,1200.0,1200.0,0012e000002ZLg7AAG,1,Business Organization,Services,Not for profit,United States of America,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,104,2,11,2018,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,-42,12,1,2017,2018,0.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,-42,12,1,2017,2018,0.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,1.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,553,1,7,2018,2016,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,97,6,3,2018,2018,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Construction & Construction Materials,Large Australian Corporate,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,161,11,5,2016,2016,75000.0,75000.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: International,Indonesia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,33,7,6,2018,2018,5000.0,5000.0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,30,7,6,2018,2018,44000.0,44000.0,0012e000002ZNYOAA4,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,170,11,6,2016,2016,36000.0,36000.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,111,9,5,2018,2018,69980.0,69980.0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,23,1,12,2017,2016,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,294,11,2,2016,2016,240000.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,218,5,10,2018,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,62,9,7,2017,2017,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: International,Papua New Guinea,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,114,8,4,2018,2018,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,355,12,12,2017,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Panel,RIC RE&D and BD&I,105,12,8,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Panel,RIC RE&D and BD&I,99,12,9,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Philanthropic,RIC RE&D and BD&I,72,1,11,2017,2016,1000000.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,United Kingdom,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,319,12,1,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,402,12,11,2017,2016,5000.0,5000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,82,3,12,2016,2015,50000.0,50000.0,0012e000002ZGfbAAG,0,Business Organization,Health,University,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,103,1,10,2017,2016,8000.0,8000.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,11,11,2016,2016,300000.0,300000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,50,4,2,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-523,7,1,2017,2019,431000.0,431000.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,50,4,2,2019,2019,5003864.0,5003864.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,24,4,3,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Grants,RIC RE&D and BD&I,-3,12,1,2018,2019,305925.2,305925.2,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-14,12,1,2018,2019,181066.0,181066.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,42,2,1,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,269,5,8,2019,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,309,3,5,2019,2018,90000.0,90000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,100,6,3,2019,2019,97500.0,97500.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,1,6,6,2019,2019,25000.0,25000.0,0012e000002Zmo0AAC,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,239,5,9,2017,2016,3000.0,3000.0,0012e000002Zmo0AAC,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,40,4,3,2018,2018,23940.0,23940.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,56,11,9,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,1.0
