StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2016,5,3,Consultancy (Non-research)Large Australian Corporate,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,2,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,CRC (Co-operative Research Centre),1,0,0,2016,4,0,GrantsCRC (Co-operative Research Centre),0012e000002ZGfbAAGGrants,GrantsHealth,1,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2016,6,0,Consultancy (Non-research)Large Australian Corporate,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,3,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2017,5,2,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2016,10,3,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Research Tools/Consumables,Not for profit,1,0,0,2016,3,3,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth,2,1
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,12,3,Consultancy (Non-research)Government: Australia: Federal,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,6,1
0,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,8,0,PanelGovernment: Australia: Local & State,0012e000002ZGfbAAGPanel,PanelPublic Administration,9,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2017,10,2,Custom Education (MSPACE Included)University,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,188,1
1,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,9,0,PanelGovernment: Australia: Local & State,0012e000002ZGfbAAGPanel,PanelPublic Administration,10,1
0,Custom Education (MSPACE Included),Not supported,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: International,1,1,0,2018,2,1,Custom Education (MSPACE Included)Government: International,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Philanthropic,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,1,PhilanthropicNot for profit,0012e000002ZGfbAAGPhilanthropic,PhilanthropicHealth,2,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,6,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,2,0
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,1,1,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,3,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2018,4,1,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,1,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Education,Multinational / Other Large Corporate,1,1,0,2018,5,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,3,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,University,1,0,0,2015,12,1,Research ContractUniversity,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2018,5,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Government: Australia: Federal,1,0,0,2016,10,3,Consultancy (Non-research)Government: Australia: Federal,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Services,3,1
0,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,10,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,3,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,0,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,PFRO (Publicly-Funded Research Organisation),1,0,0,2017,11,1,Custom Education (MSPACE Included)PFRO (Publicly-Funded Research Organisation),0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,2,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Public Administration,2,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,PFRO (Publicly-Funded Research Organisation),1,0,0,2017,11,2,Custom Education (MSPACE Included)PFRO (Publicly-Funded Research Organisation),0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,10,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,10,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,10,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Not for profit,1,0,0,2017,7,2,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractServices,1,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,47,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,0,Services,Education,University,1,0,0,2016,11,1,GrantsUniversity,0012e000002ZGfbAAGGrants,GrantsServices,1,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,48,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Services,Education,University,1,0,0,2018,2,0,Technology TransferUniversity,0012e000002ZLgJAAWTechnology Transfer,Technology TransferServices,189,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Services,Education,University,1,0,0,2018,8,0,Custom Education (MSPACE Included)University,0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,212,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2018,7,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,4,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,5,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,10,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,3,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,10,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,4,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2018,7,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,5,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Not for profit,1,0,0,2018,8,0,Research ContractNot for profit,0012e000002ZmnzAACResearch Contract,Research ContractVeterinary,1,0
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,3,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,121,1
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,5,2,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,8,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,5,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,11,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2018,8,0,Research ContractMultinational / Other Large Corporate,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: International,1,0,0,2019,5,0,Custom Education (MSPACE Included)Government: International,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Transportation & Logistics,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,0,2016,11,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractManufacturing & R&D,2,0
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,1,0,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices,114,1
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2016,3,0,Consultancy (Non-research)Multinational / Other Large Corporate,0012e000002ZLgIAAWConsultancy (Non-research),Consultancy (Non-research)Construction & Construction Materials,1,0
1,Panel,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Community,Not for profit,1,0,0,2018,10,1,PanelNot for profit,0012e000002ZGfbAAGPanel,PanelServices,3,0
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2016,5,2,Technology TransferSME (small to medium enterprise),0012e000002ZLgIAAWTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,NotGiven,0,Services,Business & Professional,Government: Australia: Local & State,1,0,0,2019,5,0,Research ContractGovernment: Australia: Local & State,0012e000002ZNYOAA4Research Contract,Research ContractServices,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2017,3,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Local & State,1,0,0,2018,5,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,2,1,Research ContractGovernment: Australia: Federal,0012e000002ZmOZAA0Research Contract,Research ContractPublic Administration,14,1
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2016,11,1,Consultancy (Non-research)Large Australian Corporate,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,0,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,16,1
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,0,2018,5,1,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,17,1
0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2017,1,2,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsEnergy & Utilities,4,0
0,Research Contract,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,Research ContractGovernment: Australia: Federal,0012e000002ZmOZAA0Research Contract,Research ContractPublic Administration,18,1
0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2016,7,3,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsEnergy & Utilities,1,0
