StageName,RecordType.Name,RICE_Supported__c,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CloseYear,CloseMonth,CreatedYear,CreatedMonth,time_length
Identifying,Grants,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2021,12,2020,7,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Energy & Utilities,,Government: Australia: Local & State,1,1,2020,10,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,9,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Construction & Construction Materials,,SME (small to medium enterprise),1,0,2020,11,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Public Administration,,University,1,0,2020,12,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2021,3,2020,7,1
Closing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2020,8,2020,7,0
Closing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2020,9,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2021,5,2020,7,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,2021,5,2020,7,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2021,5,2020,7,1
Closing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2020,9,2020,7,0
Identifying,Grants,RIC RE&D and BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,2020,10,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YlvyAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,2021,5,2020,7,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,9,2020,7,0
Identifying,Grants,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2021,6,2020,7,1
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Services,Community,Not for profit,1,0,2020,9,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,10,2020,7,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Public Administration,,Government: International,1,0,2020,11,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,8,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,8,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Notice,Competitive Bid,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,,RDC (Rural Research and Development Corporations),1,0,2020,11,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Execute Contract,Grants,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Services,Education,University,1,0,2020,9,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2021,2,2020,7,1
Identifying,Grants,RIC RE&D and BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2021,2,2020,7,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Environmental,Large Australian Corporate,1,0,2020,12,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Education,University,1,0,2021,1,2020,7,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Environmental,Large Australian Corporate,1,0,2020,12,2020,7,0
Application,Competitive Bid,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Defence,,Not for profit,1,0,2020,10,2020,7,0
Closing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2020,12,2020,7,0
Application,Competitive Bid,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Services,Community,Government: Australia: Federal,1,0,2020,9,2020,7,0
Application,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2021,7,2020,7,1
Execute Contract,Competitive Bid,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Defence,,Government: International,1,0,2020,8,2020,7,0
Identifying,Competitive Bid,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Services,Environmental,SME (small to medium enterprise),1,0,2020,12,2020,7,0
Application,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Services,Education,University,1,0,2020,11,2020,7,0
Notice,Competitive Bid,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Government: International,1,0,2020,9,2020,7,0
Identifying,Competitive Bid,RIC RE&D and BD&I,0,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,12,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2020,8,2020,7,0
Proposing,Research Contract,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Community,Not for profit,1,0,2020,11,2020,7,0
Awaiting Results,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2020,7,0
Awaiting Results,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,7,0
Awaiting Results,Grants,RIC RE&D and BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,7,0
Execute Contract,Grants,RIC RE&D and BD&I,0,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,8,2020,7,0
Execute Contract,Grants,RIC RE&D and BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,8,2020,7,0
Execute Contract,Grants,RIC RE&D and BD&I,0,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,8,2020,7,0
Identifying,Competitive Bid,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,11,2020,7,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Construction & Construction Materials,,Multinational / Other Large Corporate,1,0,2020,11,2020,7,0
Submitting,Parent Grant,RIC RE&D and BD&I,0,NotGiven,NotGiven,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,8,2020,7,0
Identifying,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,12,2020,7,0
Identifying,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2021,7,2020,7,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,,SME (small to medium enterprise),1,0,2020,12,2020,7,0
Developing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Technology: IT & Telephone Services,,SME (small to medium enterprise),1,0,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Mining Equipment and Technology Services,,SME (small to medium enterprise),1,0,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,12,2020,7,0
Proposing,Philanthropic,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Public Administration,,Not for profit,1,0,2020,12,2020,7,0
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,PFRO (Publicly-Funded Research Organisation),1,0,2020,10,2020,7,0
Submitting,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Not for profit,1,0,2020,12,2020,7,0
Application,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,Not for profit,1,0,2020,12,2020,7,0
Proposing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Services,Community,Not for profit,1,0,2020,10,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2021,1,2020,7,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,CRC (Co-operative Research Centre),1,0,2020,9,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,8,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Federal,1,0,2021,1,2020,7,1
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,7,2020,7,0
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,9,2020,7,0
Application,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Identifying,Grants,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,9,2020,7,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2021,2,2020,7,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,12,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,12,2020,7,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Business Organization,Services,Education,University,1,0,2020,12,2020,7,0
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,10,2020,7,0
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,10,2020,7,0
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,10,2020,7,0
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,10,2020,7,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,12,2020,7,0
Identifying,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,PFRO (Publicly-Funded Research Organisation),1,0,2020,9,2020,7,0
Application,Competitive Bid,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,8,2020,7,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Notice,Competitive Bid,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,11,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Zt1PAAS,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002Z3p1AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,10,2020,7,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,12,2020,7,0
Closing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2020,8,2020,7,0
Identifying,Research Contract,RIC RE&D and BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,12,2020,7,0
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2020,8,2020,7,0
Notice,Competitive Bid,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,,Government: International,1,0,2021,1,2020,7,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,8,2020,7,0
Notice,Competitive Bid,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,10,2020,7,0
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,1,2020,8,2020,7,0
