,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,RN,f_won_before
4254,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,6,0,7,1
4255,0,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,2,0,5,1
4256,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,6,0,6,1
4257,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,2,0,233,1
4258,0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,0,225,1
4259,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2017,2,0,179,1
4260,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,6,1,1,0
4261,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,1,3,1,0
4262,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Government: Australia: Local & State,1,0,0,2018,5,1,2,0
4263,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,5,0,26,1
4264,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2016,12,3,5,1
4265,0,Consultancy (Non-research),Not supported,0012e000002ZmOZAA0,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2017,12,2,1,0
4266,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,8,2,1,0
4267,0,Grants,Not supported,0012e000002ZmOZAA0,NotGiven,0,Services,Community,University,1,0,0,2019,6,0,1,0
4268,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2017,3,1,1,0
4269,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,0,221,1
4270,0,Sponsorship,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,2,1,1,0
4271,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,1,0,2015,12,4,1,0
4272,0,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,2,0,4,1
4273,0,Grants,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,0,2017,11,1,1,0
4274,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2018,3,1,191,1
4275,0,Internship,RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2017,8,2,1,0
4276,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2016,4,3,1,0
4277,1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,0,229,1
4278,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2017,12,2,1,0
4279,1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,0,230,1
4280,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2017,5,2,1,0
4281,0,Grants,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,1,2019,8,1,19,1
4282,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,1,2019,6,1,9,1
4283,1,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,8,0,1,0
4284,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,3,0,1,0
4285,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,10,0,2,1
4286,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,11,2,1,0
4287,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2018,12,0,1,0
4288,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2016,10,3,1,0
4289,1,Internship,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2019,9,0,4,0
4290,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2016,8,3,1,0
4291,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,7,2,1,0
4292,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2016,7,3,1,0
4293,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,1,2019,5,1,3,0
4294,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,3,0,2,1
4295,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,7,3,1,0
4296,1,Grants,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,6,1,10,1
4297,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,11,1,2,0
4298,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2019,3,0,2,0
4299,1,Sponsorship,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,0,2017,9,2,2,0
4300,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,10,3,10,1
4301,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2016,8,3,1,0
4302,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,12,1,13,1
4303,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2017,9,2,6,0
4304,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,11,1,1,0
4305,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Education,Not for profit,1,1,0,2016,7,3,1,0
4306,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Services,Education,Not for profit,1,1,0,2017,5,2,2,1
4307,0,Grants,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Not for profit,1,0,1,2018,9,0,1,0
4308,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2017,6,0,1,0
4309,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,3,0,7,0
4310,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Defence,Defence,Government: Australia: Federal,1,0,0,2016,8,3,2,0
4311,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2018,9,1,1,0
4312,0,Grants,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,0,5,0
4313,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,7,0,5,1
4314,0,Sponsorship,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,6,0,2,1
4315,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,8,0,1,0
4316,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,5,2,10,1
4317,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,1,3,1,0
4318,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,1,3,2,0
4319,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,10,0,3,0
4320,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2015,10,1,1,0
4321,0,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2016,2,2,1,0
4322,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Energy & Utilities,Energy & Utilities,Not for profit,1,0,0,2017,9,0,1,0
4323,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,10,3,1,0
4324,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2016,3,2,1,0
4325,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2016,11,1,3,1
4326,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,2,0,1,0
4327,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2018,6,0,2,0
4328,0,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2015,11,4,1,0
4329,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2016,3,3,1,0
4330,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Business & Professional,Large Australian Corporate,1,0,0,2016,5,0,1,0
4331,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Large Australian Corporate,1,0,0,2017,2,2,1,0
4332,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,0,2016,3,2,1,0
4333,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: International,1,0,0,2017,6,2,1,0
4334,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmBqAAK,0,Services,Community,Government: Australia: Local & State,1,0,0,2016,5,2,1,0
4335,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOUAA0,0012e000002Zt25AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2017,5,2,1,0
4336,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2015,12,1,1,0
4337,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,0,2017,6,2,1,0
4338,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2016,6,0,2,1
4339,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2017,2,2,1,0
4340,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2016,2,2,1,0
4341,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,8,2,1,0
4342,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,6,2,10,1
4343,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,7,0,7,1
4344,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2018,10,1,2,0
4345,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,1,2,0
4346,0,Panel,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2018,5,1,2,1
4347,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2017,11,2,1,0
4348,0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2018,9,1,1,0
4349,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2015,12,2,1,0
4350,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2018,7,0,30,1
4351,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Not for profit,1,0,0,2016,3,3,1,0
4352,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2019,5,0,1,0
4353,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,1,0,1,0
4354,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,0,2016,3,3,1,0
4355,1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,7,2,11,1
4356,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Education,Multinational / Other Large Corporate,1,1,0,2018,3,0,2,0
4357,1,Research Contract,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,0,2018,7,0,1,0
4358,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,6,0,2,1
4359,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,3,0,1,0
4360,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,1,Services,Education,University,1,0,0,2017,9,0,1,0
4361,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2018,8,0,2,1
4362,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2018,6,1,8,1
4363,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2017,7,2,1,0
4364,1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Not for profit,1,0,0,2018,6,0,1,0
4365,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,5,0,243,1
4366,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,5,1,248,1
4367,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,5,1,241,1
4368,1,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,PFRO (Publicly-Funded Research Organisation),1,0,0,2019,3,0,1,0
4369,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: International,1,0,0,2019,5,0,1,0
4370,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2018,12,0,3,1
4371,1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,University,1,0,0,2019,5,0,1,0
4372,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,1,3,1,0
4373,1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,5,0,242,1
4374,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2016,1,3,1,0
4375,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,5,1,246,1
4376,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,1,3,1,0
4377,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Services,Education,University,1,0,0,2019,3,0,239,1
4378,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Diagnostics,Multinational / Other Large Corporate,1,0,0,2016,3,3,1,0
